	L176_Col	L176_TSB	L176_FC	DEG	OG	KO.id	KO.description
cds1087	10.0193432794344	10.8508633429946	-0.305682317458159	nonDEG	OG0000692	K01972	E6.5.1.2; DNA ligase (NAD+) [EC:6.5.1.2]
cds1089	5.7769967736976	4.08580010049184	2.16341771716139	up			
cds109	7.55656109948653	8.09185255126754	-0.0201287024763714	nonDEG	OG0000120	K07263	pqqL; zinc protease [EC:3.4.24.-]
cds1090	7.29672111017554	9.80970930733799	-1.97410071890614	down	OG0000711	K01866	YARS; tyrosyl-tRNA synthetase [EC:6.1.1.1]
cds1091	4.86983093756817	2.43960028204655	2.51362680250908	nonDEG			
cds1092	5.84072937360855	3.67958667166672	2.71677676800083	up	OG0000068	K21573	susC; TonB-dependent starch-binding outer membrane protein SusC
cds1093	7.07662643627962	5.38797716178242	2.18865036467916	up	OG0005507		
cds1094	5.44108489077107	5.16415932748103	0.786407296327932	nonDEG	OG0004685		
cds1095	3.85689740769866	1.04205192273242	3.09899262561309	up			
cds1096	8.79771270382867	7.22445721613055	2.08025433273103	up	OG0000719	K01434	E3.5.1.11; penicillin amidase [EC:3.5.1.11]
cds1097	9.26648994749875	6.542878956555	3.24868038585671	up	OG0006980		
cds1098	8.56172063438602	9.37677437454979	-0.318584038262383	nonDEG	OG0001866	K15922	yihQ; sulfoquinovosidase [EC:3.2.1.199]
cds1099	7.99833399418257	8.0212692576862	0.480662390052515	nonDEG	OG0001201	K00700	GBE1; 1,4-alpha-glucan branching enzyme [EC:2.4.1.18]
cds11	7.61275953897127	7.04380284520123	1.12507923311144	up	OG0000802	K07478	ycaJ; putative ATPase
cds110	5.88587595328909	5.7028630605783	0.667650894619069	nonDEG	OG0000243	K01462	PDF; peptide deformylase [EC:3.5.1.88]
cds1100	3.92803195373506	2.54690964700901	1.72429375826031	nonDEG			
cds1101	6.39453422732823	6.2947136577827	0.573670083529851	nonDEG	OG0004686	K02014	TC.FEV.OM; iron complex outermembrane recepter protein
cds1102	6.33046692008518	3.64450356341829	3.22296870458127	up	OG0003721		
cds1103	3.9382280603462	0.244612781806167	4.35663961093979	up	OG0000019	K03088	rpoE; RNA polymerase sigma-70 factor, ECF subfamily
cds1104	9.17133731949121	9.09391179291753	0.583668825631253	nonDEG	NA	NA	NA
cds1105	7.17038847307629	7.07337333900568	0.601994980000651	nonDEG	NA	NA	NA
cds1106	3.39971112016134	8.06082531795417	-4.17668272868059	down	OG0001915	K11021	tccC; insecticidal toxin complex protein TccC
cds1107	5.49254973125367	9.3497291967606	-3.35282893332835	down	OG0004687		
cds1109	2.96121051158536	6.09332011682007	-2.65396868156491	down			
cds111	7.4363314410546	7.613979870988	0.317943456154857	nonDEG	OG0002573		
cds1110	3.71555531352996	7.57831241330166	-3.3275791511752	down	OG0000414	K02666	pilQ; type IV pilus assembly protein PilQ
cds1111	3.7565075627918	7.53687064681769	-3.17739539166571	down	OG0000075	K02454	gspE; general secretion pathway protein E
cds1112	2.09353735672127	5.30350598996115	-2.55321298650911	down			
cds1113	3.92024830603726	4.98950203720369	-2.26519671607606	nonDEG			
cds1116	5.7413583723921	6.70876506068775	-0.535797754893777	nonDEG	OG0001915	K11021	tccC; insecticidal toxin complex protein TccC
cds1117	7.03235057571078	8.00291275502325	-0.54487509254021	nonDEG	OG0004687		
cds1118	2.70474815429917	4.29921507923262	-0.819103552649942	nonDEG	OG0000256	K02455	gspF; general secretion pathway protein F
cds112	4.71051968273322	5.81138989465329	-0.445681455537215	nonDEG	OG0000918	K07400	nfuA; Fe/S biogenesis protein NfuA
cds1121	2.72505455963817	3.74489340832514	-1.17362000772186	nonDEG			
cds1122	3.70474815429917	5.76292895559345	-1.63853951375226	down	OG0001245		
cds1123	2.81001706035932	5.05391346847493	-2.23536344255448	nonDEG	OG0001245		
cds1124	3.57720948043701	6.41540281969623	-2.35210610005469	down	OG0001245		
cds1125	4.71855157460571	7.16661220053629	-1.97599680804668	down	OG0001245		
cds1126	3.78966622570503	6.23757584059336	-3.47305295424872	down	OG0001245		
cds1127	2.89973565453955	6.19101199372658	-2.62767162536875	down	OG0001245		
cds1128	2.85921499457925	5.69259146723438	-2.04945992663664	down	OG0001245		
cds1129	0.204703724983874	4.01952715197097	-4.55389438342517	down	OG0001245		
cds113	9.1755088489921	8.98106098604502	0.704728793990701	nonDEG	OG0000915	K03593	mrp; ATP-binding protein involved in chromosome partitioning
cds1130	1.56247601551056	5.08420480829341	-3.52302285729541	down	OG0001245		
cds1131	3.17367222617879	4.70217779822819	-1.6261639447492	nonDEG	OG0001245		
cds1132	1.55160428142007	4.4342481666402	-2.18733643635345	down	OG0000442	K03832	tonB; periplasmic protein TonB
cds1133	2.38601860708185	3.84974054707735	-1.73696977141617	nonDEG			
cds1134	2.066377786828	6.22222867268182	-3.35342988665701	down			
cds1135	5.36591878003631	7.34789145631461	-1.57495864168786	down	OG0000105	K08083	algR; two-component system, LytTR family, response regulator AlgR
cds1137	5.74546858357676	2.36672018655477	3.86168581303827	up			
cds1138	9.40722405482713	6.88447443618421	3.00722201948758	up	OG0007016		
cds1139	9.66722222857657	8.38171220495317	1.52157617662185	up	OG0001876		
cds114	8.49931625179052	8.03195627781375	0.979251214178836	nonDEG	OG0001023	K03814	mtgA; monofunctional glycosyltransferase [EC:2.4.1.129]
cds1140	7.72764202045447	7.34344782550986	0.673075230392966	nonDEG	OG0000064	K09471	puuB; gamma-glutamylputrescine oxidase [EC:1.4.3.-]
cds1142	6.60615417342534	6.0122661662223	1.11685232207323	up	OG0000989	K03734	apbE; FAD:protein FMN transferase [EC:2.7.1.180]
cds1145	3.79219182482921	7.31924554895419	-3.33596997577108	down	OG0000659	K00380	cysJ; sulfite reductase (NADPH) flavoprotein alpha-component [EC:1.8.1.2]
cds1146	3.85178890812644	4.99589527680197	-2.38261681146635	nonDEG	OG0006985		
cds1147	7.06482383153249	9.72155072165478	-2.21079949604714	down	OG0007017		
cds1148	5.99577965841216	3.11372288638937	3.29170942206989	up	OG0002840	K00508	E1.14.19.3; linoleoyl-CoA desaturase [EC:1.14.19.3]
cds1149	7.05729926762048	7.38463995570436	0.217621334227641	nonDEG	OG0002798	K02566	nagD; NagD protein
cds115	5.436880558567	5.434169012933	0.55934339851604	nonDEG	OG0000904	K00760	hprT; hypoxanthine phosphoribosyltransferase [EC:2.4.2.8]
cds1150	7.55499708276025	8.92794367187385	-0.83395195223669	nonDEG	OG0003607		
cds1152	5.2368114063473	8.25510805958409	-2.65508863964479	down	OG0001476		
cds1153	5.59319346002756	9.69714872959547	-3.64795790473817	down	OG0001131		
cds1154	5.8562435689209	6.19151007595335	0.134815710794068	nonDEG			
cds1155	3.09955634467831	3.93688464748978	-0.121598495152951	nonDEG	OG0000699	K00101	lldD; L-lactate dehydrogenase (cytochrome) [EC:1.1.2.3]
cds1156	7.50859250613207	5.89645730184757	2.17010885881976	up	OG0004640		
cds1157	5.92897029227074	6.26447656751917	0.608232331361523	nonDEG	OG0003143	K01820	rhaA; L-rhamnose isomerase / sugar isomerase [EC:5.3.1.14 5.3.1.-]
cds1158	7.21658516566346	5.48633717482633	2.20448385661549	up	OG0004001		
cds116	8.81588329845622	8.4778196253682	0.844241391573932	nonDEG	OG0004129	K01613	psd; phosphatidylserine decarboxylase [EC:4.1.1.65]
cds1160	6.96819765321647	6.1472702612418	1.33688324630668	up	OG0000057	K03710	GntR family transcriptional regulator
cds1161	10.1636511517996	8.25754698750051	2.41554332397919	up	OG0002088	K00853	araB; L-ribulokinase [EC:2.7.1.16]
cds1162	8.53124972226651	7.00285864212433	2.02740092811337	up	OG0000491	K08964	mtnB; methylthioribulose-1-phosphate dehydratase [EC:4.2.1.109]
cds1163	7.60003605973127	7.12146773867137	0.997514537393406	nonDEG	OG0003126	K01804	araA; L-arabinose isomerase [EC:5.3.1.4]
cds1164	8.23961308684533	6.71337702627983	2.05040287559321	up	OG0000122	K14393	actP; cation/acetate symporter
cds1165	5.0842884481406	5.89228367594584	-0.399161382053125	nonDEG	OG0000147	K00060	tdh; threonine 3-dehydrogenase [EC:1.1.1.103]
cds1166	5.2455430407898	6.65473532472581	-0.835699191179412	nonDEG	OG0004157	K18333	L-fucose dehydrogenase
cds1167	4.05945826677241	4.97622404443949	-0.371692816707961	nonDEG	OG0007108		
cds1168	5.99895092607855	6.59303136008341	-0.0686706386828934	nonDEG	OG0002561	K05970	SIAE; sialate O-acetylesterase [EC:3.1.1.53]
cds1169	5.561682966874	6.24018234207979	-0.169093321942579	nonDEG	OG0003627	K09955	uncharacterized protein
cds117	3.34904342234632	4.70114523056573	-0.692356336842359	nonDEG	OG0000103	K22044	ybiO; moderate conductance mechanosensitive channel
cds1170	4.87353237630743	5.91714324569796	-0.506196673499217	nonDEG	OG0005516		
cds1171	7.38890662926003	7.61419877359384	0.314163692585457	nonDEG	OG0002099	K02429	fucP; MFS transporter, FHS family, L-fucose permease
cds1172	7.47491834857854	7.32034060218643	0.705755747190885	nonDEG	OG0000564		
cds1173	4.83343429840153	5.89455501872587	-0.525960183748965	nonDEG	OG0006986		
cds1174	4.31800695421583	4.67119800037987	0.162045869978198	nonDEG	OG0000143	K02027	ABC.MS.S; multiple sugar transport system substrate-binding protein
cds1175	6.43013920400166	6.27179646595177	0.68269969828843	nonDEG	OG0000106	K07749	frc; formyl-CoA transferase [EC:2.8.3.16]
cds1176	3.43288967801164	3.68525548010195	0.0435771880250767	nonDEG	OG0000106	K07749	frc; formyl-CoA transferase [EC:2.8.3.16]
cds1177	5.89054037731559	5.53983696323072	0.857719341236125	nonDEG	OG0007105	K02027	ABC.MS.S; multiple sugar transport system substrate-binding protein
cds1178	6.20203251974239	4.46565055129144	2.22688409347891	up	OG0002552	K01190	lacZ; beta-galactosidase [EC:3.2.1.23]
cds1179	6.32630768498927	4.14667018751631	2.5711925753703	up	OG0002096	K01190	lacZ; beta-galactosidase [EC:3.2.1.23]
cds118	8.27906987419616	10.4902241661812	-1.55896896826579	down	OG0000971	K02884	RP-L19; large subunit ribosomal protein L19
cds1180	4.23306898787289	1.63458778228694	3.17390347614245	up	OG0006987		
cds1181	6.40378793427831	4.36122414562525	2.40192475324905	up	OG0002539	K05989	ramA; alpha-L-rhamnosidase [EC:3.2.1.40]
cds1182	7.05325198001011	6.51911206812042	1.03664499610342	up	OG0000054	K02624	pcaR; IclR family transcriptional regulator, pca regulon regulatory protein
cds1183	5.68451884539947	6.19917115104712	0.0331620970314871	nonDEG	OG0006988		
cds1184	5.44393277576586	6.37986976808355	-0.33369811054681	nonDEG	OG0000122	K14393	actP; cation/acetate symporter
cds1185	4.44671522333703	5.46645619268387	-0.630604295352064	nonDEG	OG0005418		
cds1186	3.22818672921809	5.20962701290585	-1.06353787857051	nonDEG	OG0006989		
cds1187	1.62573508853222	3.34434878793526	-1.08133957291533	nonDEG	OG0007018		
cds1188	4.89699548560456	5.21649089350334	0.366628053251953	nonDEG	OG0007106		
cds1189	2.80323344880789	4.86487811871771	-1.24789479321213	nonDEG	OG0002065		
cds119	6.2498501164361	6.96161189259657	-0.194145276704479	nonDEG	OG0000972	K00554	trmD; tRNA (guanine37-N1)-methyltransferase [EC:2.1.1.228]
cds1190	4.18321020252272	4.06129656089752	0.617758965595639	nonDEG			
cds1192	6.21485403990745	5.39137452347851	1.33672394984465	up	OG0002539	K05989	ramA; alpha-L-rhamnosidase [EC:3.2.1.40]
cds1193	6.00574538588372	6.04140575127789	0.479732670717842	nonDEG	OG0002552	K01190	lacZ; beta-galactosidase [EC:3.2.1.23]
cds1194	7.18930420684178	5.04519484183941	2.73898570250161	up	OG0002561	K05970	SIAE; sialate O-acetylesterase [EC:3.1.1.53]
cds1195	6.55035521318667	6.1704330526961	0.820562622448936	nonDEG	OG0006990		
cds1196	2.65891364638252	1.68525548010196	0.827031567577602	nonDEG	OG0005517		
cds1197	5.65422590825931	4.25667065265733	1.89009534064152	up	OG0005438		
cds1198	7.14983667882225	4.84450823558325	2.8270682785552	up	OG0006991		
cds1199	5.67734112488292	4.37282906915697	1.9205181863499	up	OG0003207		
cds12	8.01218337029757	7.83263188400741	0.674738196057794	nonDEG	OG0005455		
cds120	1.56247601551056	5.58725351198068	-3.93970358579054	down	OG0000973	K02860	rimM; 16S rRNA processing protein RimM
cds1200	6.0868669977338	4.20306791535342	2.37654063225942	up	OG0003207		
cds1201	7.82883864782483	5.23448323606402	3.07257287126546	up	OG0006992	K21572	susD; starch-binding outer membrane protein, SusD/RagB family
cds1202	7.5140329728121	5.60975714229812	2.40753907037147	up	OG0006993		
cds1203	4.36384146213247	3.94219849544612	1.1576362595154	nonDEG	OG0006994		
cds1204	4.34904342234632	4.90101498946091	0.0884559279786223	nonDEG	OG0006995		
cds1205	6.95004566222061	5.87393222904522	1.56892778764327	up	OG0000022	K13653	AraC family transcriptional regulator
cds1206	3.07992511499379	3.19282166395217	1.26481077318704	nonDEG			
cds1207	5.06691420444856	2.98271915540642	2.26691851838068	up	OG0004684	K03307	TC.SSS; solute:Na+ symporter, SSS family
cds1208	5.26104314905458	4.59851568335971	1.19356167257353	nonDEG	OG0006996		
cds1209	6.97016691333983	5.34742801258354	2.13349677756676	up	OG0002303	K15923	AXY8; alpha-L-fucosidase 2 [EC:3.2.1.51]
cds121	4.98173858139361	7.39048510438471	-1.8018685668848	down	OG0001114	K02959	RP-S16; small subunit ribosomal protein S16
cds1210	5.64170272357741	3.89101674269497	2.15229601866163	up	OG0001333	K01184	E3.2.1.15; polygalacturonase [EC:3.2.1.15]
cds1211	5.9129117759351	2.77293361537989	3.58402307998433	up	OG0004485		
cds1212	7.70122575552794	4.49289072763935	3.71135399134384	up	OG0006997		
cds1213	5.88069228544425	6.3892543261846	-0.0313696180484714	nonDEG	OG0000001	K00059	fabG; 3-oxoacyl-[acyl-carrier protein] reductase [EC:1.1.1.100]
cds1214	6.85260793430059	7.31211016287595	0.0118249876247554	nonDEG	OG0000111	K16165	nagK; fumarylpyruvate hydrolase [EC:3.7.1.20]
cds1215	4.77623692498293	5.57914803183852	-0.334504017309082	nonDEG	OG0003688	K03534	rhaM; L-rhamnose mutarotase [EC:5.1.3.32]
cds1216	7.98419630238478	7.09688373852474	1.36153384015249	up	OG0001274	K07046	L-fuconolactonase [EC:3.1.1.-]
cds1217	10.0296149635542	9.19281083379941	1.35458277646166	up	OG0000743	K01785	galM; aldose 1-epimerase [EC:5.1.3.3]
cds1218	8.49103180923739	7.23354643612335	1.76039546136319	up	OG0000100	K19270	yfbT; sugar-phosphatase [EC:3.1.3.23]
cds1219	7.97137669540238	6.36512079705383	2.14067521929643	up	OG0000608	K03207	wcaH; colanic acid biosynthesis protein WcaH [EC:3.6.1.-]
cds122	9.74105357831327	9.11129258236706	1.13435646382329	up	OG0005654		
cds1220	6.19348666644827	3.80208789579667	2.87206555087669	up	OG0000094	K18954	pobR; AraC family transcriptional regulator, transcriptional activator of pobA
cds1221	5.13781749376159	1.37538525606575	4.29925224566181	up			
cds1222	5.25575078368059	8.1828168458552	-2.25106218639285	down	OG0002034	K04046	yegD; hypothetical chaperone protein
cds1223	5.30836939024408	4.35817433326065	1.49751783730937	nonDEG	OG0002851	K13598	ntrY; two-component system, NtrC family, nitrogen regulation sensor histidine kinase NtrY [EC:2.7.13.3]
cds1224	6.92570053820076	6.93359034708653	0.478401979070207	nonDEG	OG0000007	K02667	pilR; two-component system, NtrC family, response regulator PilR
cds1226	3.92803195373506	2.67768212126859	1.69120037932808	nonDEG	OG0003690	K02004	ABC.CD.P; putative ABC transport system permease protein
cds1227	5.93273201941668	3.14936128769487	3.15638676521929	up	OG0000000	K02003	ABC.CD.A; putative ABC transport system ATP-binding protein
cds1228	5.22069125496615	2.16290861586066	3.13096483527549	up			
cds1229	4.65703145866881	2.62104045412116	2.10652874419488	up	OG0003685	K02005	ABC.CD.TX; HlyD family secretion protein
cds123	7.39409661677353	6.27835077561866	1.64009323991364	up	OG0002084		
cds1230	6.05381700514211	5.1624387591091	1.40535584038475	up			
cds1231	1.02328344784635	4.17750421474844	-2.53967027352653	down			
cds1232	9.3648698315815	9.29204008681024	0.58048681469486	nonDEG	OG0001774	K20866	yihX; glucose-1-phosphatase [EC:3.1.3.10]
cds1233	3.70200798536418	3.00641352142692	1.08971445707334	nonDEG	OG0002052		
cds1234	7.07195153679044	8.44584168103855	-0.82314202152238	nonDEG	OG0005518	K00318	PRODH; proline dehydrogenase [EC:1.5.-.-]
cds1235	4.4441774953004	5.44682496299934	-0.340723960806412	nonDEG	OG0002535	K14761	ybcJ; ribosome-associated protein
cds1236	6.64668617073274	8.03353692375313	-0.874546011189109	nonDEG	OG0000923	K01735	aroB; 3-dehydroquinate synthase [EC:4.2.3.4]
cds1237	3.94185749906044	5.50728096723404	-0.978573184262544	nonDEG	OG0000722		
cds1238	11.1394001234045	8.10262567294468	3.47104225692442	up	OG0001180	K14170	pheA; chorismate mutase / prephenate dehydratase [EC:5.4.99.5 4.2.1.51]
cds1239	12.0648043315659	11.1975767395003	1.2627778494681	up	OG0002797	K04092	tyrA1; chorismate mutase [EC:5.4.99.5]
cds124	5.64798906599452	7.85489591531961	-1.58103859603834	down	OG0001608	K00850	pfkA; 6-phosphofructokinase 1 [EC:2.7.1.11]
cds1240	5.62637201787786	6.61953529374699	-0.549268342779937	nonDEG	OG0000297	K00800	aroA; 3-phosphoshikimate 1-carboxyvinyltransferase [EC:2.5.1.19]
