	L155_Col	L155_TSB	L155_FC	DEG	OG	KO.id	KO.description
cds1041	11.1441845484861	11.2351282002126	0.119766757801975	nonDEG	OG0002447	K09969	aapJ; general L-amino acid transport system substrate-binding protein
cds1042	6.64915524892197	7.25782008119031	-0.432053196073535	nonDEG	OG0000070	K01758	CTH; cystathionine gamma-lyase [EC:4.4.1.1]
cds1043	6.16728585516088	6.97073245575333	-0.208453685823922	nonDEG	OG0000351	K00480	E1.14.13.1; salicylate hydroxylase [EC:1.14.13.1]
cds1044	8.59464480640253	8.68695475092041	0.0473296491689015	nonDEG			
cds1045	4.80412518553188	7.15888537814729	-2.20909110357544	down	OG0000012	K01055	pcaD; 3-oxoadipate enol-lactonase [EC:3.1.1.24]
cds1046	9.88939043779085	8.38090769382704	1.70065882664499	up	OG0000355	K00640	cysE; serine O-acetyltransferase [EC:2.3.1.30]
cds1047	5.5424628158555	6.6526556958429	-0.966192710961791	nonDEG			
cds1048	7.52422640157716	7.46172434417114	0.259157474030262	nonDEG	OG0001113	K07462	recJ; single-stranded-DNA-specific exonuclease [EC:3.1.-.-]
cds1049	5.60115046676757	1.9425045089586	2.89098847055148	nonDEG			
cds105	9.50188839584916	10.7369854696672	-1.08754377372785	down	OG0000921	K06207	typA; GTP-binding protein
cds1051	5.03760509157891	4.62434166800288	0.779900384362595	nonDEG	OG0002997	K11529	gck; glycerate 2-kinase [EC:2.7.1.165]
cds1052	5.39515588471223	0.476470653688138	6.26671592072568	up			
cds1053	6.03698815968293	0.855374580122633	6.65288048955976	up	OG0001164	K06132	clsC; cardiolipin synthase C [EC:2.7.8.-]
cds1054	5.30898290980847	8.44050123719513	-2.932853376805	down	OG0000002	K21023	mucR; diguanylate cyclase [EC:2.7.7.65]
cds1055	8.81986399871425	3.5659594154864	5.3800134055268	up	OG0000492		
cds1056	8.0502122467239	4.6766200020035	3.4988694035588	up	OG0002320		
cds1057	5.8728276314482	6.58855348470767	-0.571827956986445	nonDEG	OG0004528	K00059	fabG; 3-oxoacyl-[acyl-carrier protein] reductase [EC:1.1.1.100]
cds1058	6.20379782318609	6.84151076142289	-0.476789954041561	nonDEG	OG0000116	K00812	aspB; aspartate aminotransferase [EC:2.6.1.1]
cds1059	8.05257658433248	6.72460859346338	1.43797840442402	up	OG0001875		
cds106	7.74458364965606	7.32159996612325	0.630717476811823	nonDEG	OG0000374	K01414	prlC; oligopeptidase A [EC:3.4.24.70]
cds1060	7.27974643759217	9.29686351408715	-1.84104219771111	down	OG0000387	K03786	aroQ; 3-dehydroquinate dehydratase II [EC:4.2.1.10]
cds1061	8.52618851496787	10.509420676757	-1.82225750456237	down	OG0000415	K02160	accB; acetyl-CoA carboxylase biotin carboxyl carrier protein
cds1062	8.83424143643339	11.0758227448279	-2.11123412707864	down	OG0000102	K01961	accC; acetyl-CoA carboxylase, biotin carboxylase subunit [EC:6.4.1.2 6.3.4.14]
cds1063	4.28935168012394	5.07381340083874	0.250173113582718	nonDEG	OG0001386	K00684	aat; leucyl/phenylalanyl-tRNA---protein transferase [EC:2.3.2.6]
cds1064	7.86172602240112	7.78861319219192	0.23396936209871	nonDEG			
cds1065	8.95717908892331	9.32031878283285	-0.22301072770818	nonDEG			
cds1066	3.89732382172874	4.96199910038479	-2.54174181470947	nonDEG	OG0002097		
cds1067	4.00668604460563	5.81468397613734	-0.813214833523507	nonDEG	OG0000109		
cds1068	8.86683357895039	10.3828212803899	-1.37122648352316	down	OG0001558	K02434	gatB; aspartyl-tRNA(Asn)/glutamyl-tRNA(Gln) amidotransferase subunit B [EC:6.3.5.6 6.3.5.7]
cds1069	3.05252055252227	4.82584843799543	-0.945796014417619	nonDEG	OG0001519		
cds107	4.61933379190264	5.77062242788139	-0.5165732888752	nonDEG	OG0000011	K06075	slyA; MarR family transcriptional regulator, transcriptional regulator for hemolysin
cds1070	6.35481741772511	5.48735903175539	0.883886018717639	nonDEG	OG0000140	K22441	paiA; diamine N-acetyltransferase [EC:2.3.1.57]
cds1071	4.30866921640699	3.22242997554193	0.674358193518681	nonDEG			
cds1072	5.43745992220631	3.40032397413442	2.09834624532839	up	OG0000522		
cds1073	3.89732382172874	3.76044844628909	-1.61792249155151	nonDEG	OG0000330	K03789	rimI; [ribosomal protein S18]-alanine N-acetyltransferase [EC:2.3.1.266]
cds1074	7.87133647258843	9.2156137071051	-1.19889158474314	down	OG0000087	K02433	gatA; aspartyl-tRNA(Asn)/glutamyl-tRNA(Gln) amidotransferase subunit A [EC:6.3.5.6 6.3.5.7]
cds1075	7.3885042326088	8.42616103196062	-0.891068855936515	nonDEG	OG0001559	K02435	gatC; aspartyl-tRNA(Asn)/glutamyl-tRNA(Gln) amidotransferase subunit C [EC:6.3.5.6 6.3.5.7]
cds1076	7.57662477056443	7.15428537754957	0.529296523180776	nonDEG	OG0002542		
cds1077	3.50182832032904	4.71634390232939	-0.994496900519989	nonDEG	OG0001339	K06193	phnA; protein PhnA
cds1078	3.20167354484601	4.95630792926515	-1.57434396004313	nonDEG	OG0000830	K07447	ruvX; putative holliday junction resolvase [EC:3.1.-.-]
cds1079	5.01117346454115	5.2208171232298	0.358766605876144	nonDEG			
cds108	8.22727874386296	10.3666091647797	-1.97136810457223	down	OG0001060	K01940	argG; argininosuccinate synthase [EC:6.3.4.5]
cds1080	4.44249555300304	5.38990904086927	-0.250952435605056	nonDEG	OG0001658		
cds1081	4.38311371692062	5.92626608061426	-0.745431996397247	nonDEG	OG0005114		
cds1082	8.14503994934991	8.55892934753933	-0.246465125254565	nonDEG	OG0002486	K09456	aidB; putative acyl-CoA dehydrogenase
cds1083	7.83542155566847	8.92388537762389	-0.896616600185501	nonDEG	OG0000716	K00609	pyrB; aspartate carbamoyltransferase catalytic subunit [EC:2.1.3.2]
cds1084	6.03628212417793	6.82926267801914	-0.613456787258265	nonDEG	OG0000258	K01465	URA4; dihydroorotase [EC:3.5.2.3]
cds1085	3.98830552654147	5.1649287936939	-0.794854895366447	nonDEG	OG0001648	K08591	plsY; acyl phosphate:glycerol-3-phosphate acyltransferase [EC:2.3.1.275]
cds1086	4.29926746125529	5.32144330385112	-0.660604224012388	nonDEG	OG0000860	K04096	smf; DNA processing protein
cds1087	9.01486394360483	9.79928405224398	-0.617238273851859	nonDEG	OG0001040	K03168	topA; DNA topoisomerase I [EC:5.99.1.2]
cds1088	7.6538242015866	8.80643233711282	-0.966931484935492	nonDEG	OG0000751	K12573	rnr; ribonuclease R [EC:3.1.-.-]
cds1089	7.01951045157842	7.02875563719756	0.153923611368236	nonDEG			
cds109	6.09169556787854	5.309272492283	1.04131665516444	nonDEG	OG0000001	K00059	fabG; 3-oxoacyl-[acyl-carrier protein] reductase [EC:1.1.1.100]
cds1090	3.32784408593059	5.42538203153545	-1.17943082681454	nonDEG			
cds1091	6.11699167064383	7.43861551053533	-0.623300483359536	nonDEG	OG0001976		
cds1092	2.86834021151268	5.6028890814626	-2.35485797243645	down	OG0000723	K02913	RP-L33; large subunit ribosomal protein L33
cds1093	6.7774957800225	7.39242329494169	-0.461096984416759	nonDEG	OG0000002	K21023	mucR; diguanylate cyclase [EC:2.7.7.65]
cds1094	8.0060222381249	9.12660837888574	-0.99833146194395	nonDEG	OG0000086	K03413	cheY; two-component system, chemotaxis family, chemotaxis protein CheY
cds1095	5.44249555300304	6.16105201595238	-0.665133841972146	nonDEG			
cds1096	5.78440449470916	5.12717848143064	0.9770528169762	nonDEG	OG0000478	K02346	dinB; DNA polymerase IV [EC:2.7.7.7]
cds1097	7.23317941110744	7.75908203687696	-0.386459532283344	nonDEG	OG0004583		
cds1098	7.6959050557949	2.66003112508674	5.72192801596377	up			
cds1099	9.17625608556905	9.0687272778169	0.250098922321721	nonDEG	OG0000225	K02337	dnaE; DNA polymerase III subunit alpha [EC:2.7.7.7]
cds110	7.82255912073365	8.20348578749527	-0.204859967633575	nonDEG	OG0000047	K05834	rhtB; homoserine/homoserine lactone efflux protein
cds1100	6.15733013763095	6.12025896137504	0.171675418991008	nonDEG	OG0000000	K02003	ABC.CD.A; putative ABC transport system ATP-binding protein
cds1101	8.00266275378305	9.00202501602458	-0.851013845909116	nonDEG	OG0000375	K09808	lolC_E; lipoprotein-releasing system permease protein
cds1102	6.644116239056	9.81986835400026	-2.63270834628675	down	OG0000970	K01881	PARS; prolyl-tRNA synthetase [EC:6.1.1.15]
cds1103	4.73266766968446	3.53827416891055	0.742296062183402	nonDEG			
cds1104	4.22513665414314	5.06222136190646	-0.385951019288903	nonDEG	OG0002775	K05606	MCEE; methylmalonyl-CoA/ethylmalonyl-CoA epimerase [EC:5.1.99.1]
cds1105	6.64590952272621	8.00402144717131	-1.22361247670509	down	OG0002294	K12574	rnj; ribonuclease J [EC:3.1.-.-]
cds1106	5.69895791028924	6.92199334109979	-1.03277651668949	nonDEG	OG0000967	K03524	birA; BirA family transcriptional regulator, biotin operon repressor / biotin---[acetyl-CoA-carboxylase] ligase [EC:6.3.4.15]
cds1107	6.40298533568636	8.74060151652928	-2.20816535452151	down	OG0001375	K00343	nuoN; NADH-quinone oxidoreductase subunit N [EC:7.1.1.2]
cds1108	7.18928948428782	9.52727043908671	-2.14741482239052	down	OG0001376	K00342	nuoM; NADH-quinone oxidoreductase subunit M [EC:7.1.1.2]
cds1109	8.97548987668174	10.7796634390764	-1.59777588343617	down	OG0001260	K00341	nuoL; NADH-quinone oxidoreductase subunit L [EC:7.1.1.2]
cds111	4.69895791028924	5.7446614318017	-0.567763373976652	nonDEG	OG0000000	K02003	ABC.CD.A; putative ABC transport system ATP-binding protein
cds1110	4.67932668060471	7.12928483463685	-2.17273871440517	down	OG0001377	K00340	nuoK; NADH-quinone oxidoreductase subunit K [EC:7.1.1.2]
cds1111	6.98154932737281	8.3980880546306	-1.21773247423185	down	OG0001378	K00339	nuoJ; NADH-quinone oxidoreductase subunit J [EC:7.1.1.2]
cds1112	5.5711816971054	7.96307487611878	-2.07754130483491	down	OG0001261	K00338	nuoI; NADH-quinone oxidoreductase subunit I [EC:7.1.1.2]
cds1113	5.15100584703099	7.92486972801577	-2.39737078152296	down	OG0001379	K00337	nuoH; NADH-quinone oxidoreductase subunit H [EC:7.1.1.2]
cds1114	8.51124957482099	9.70817084347475	-1.02786681800562	down	OG0001380	K00336	nuoG; NADH-quinone oxidoreductase subunit G [EC:7.1.1.2]
cds1115	8.31681786793321	9.73061530829738	-1.2652023531342	down	OG0001381	K00335	nuoF; NADH-quinone oxidoreductase subunit F [EC:7.1.1.2]
cds1116	7.74410883835096	9.85988858577052	-1.96045650971834	down	OG0000799	K00334	nuoE; NADH-quinone oxidoreductase subunit E [EC:7.1.1.2]
cds1118	7.83925343528108	8.95690720963829	-0.96890054503132	nonDEG	OG0001382	K13378	nuoCD; NADH-quinone oxidoreductase subunit C/D [EC:7.1.1.2]
cds1119	7.6030291195542	9.03878060716795	-1.28198471077323	down	OG0000350		
cds112	2.78153896428272	6.19849700949324	-3.74211739318208	down			
cds1120	4.55077544977213	8.39263863911712	-2.81198948364202	down	OG0003185	K00332	nuoC; NADH-quinone oxidoreductase subunit C [EC:7.1.1.2]
cds1121	7.86142239300223	8.49435101470064	-0.501685204736315	nonDEG	OG0001383	K00331	nuoB; NADH-quinone oxidoreductase subunit B [EC:7.1.1.2]
cds1122	7.90896199080895	9.84016859037185	-1.78939033331678	down	OG0001384	K00330	nuoA; NADH-quinone oxidoreductase subunit A [EC:7.1.1.2]
cds1123	6.77840256535773	6.46722565889674	0.461062737908503	nonDEG	NA	NA	NA
cds1124	6.26053645542045	6.28397638951771	0.0857968993534399	nonDEG	OG0000405		
cds1125	7.58152399564561	9.77203989735732	-2.054974961359	down	OG0000074	K03530	hupB; DNA-binding protein HU-beta
cds1126	11.5603495954382	11.007955019079	0.725098473732362	nonDEG	OG0000288	K01338	lon; ATP-dependent Lon protease [EC:3.4.21.53]
cds1127	10.1110788749892	10.3303433097868	-0.0794564469241544	nonDEG	OG0000705	K03544	clpX; ATP-dependent Clp protease ATP-binding subunit ClpX
cds1128	8.07525707143188	8.99785463598214	-0.771447824526208	nonDEG	OG0000451	K01358	clpP; ATP-dependent Clp protease, protease subunit [EC:3.4.21.92]
cds1129	6.24750805276266	6.9204935818749	-0.518954414396195	nonDEG	OG0000002	K21023	mucR; diguanylate cyclase [EC:2.7.7.65]
cds113	6.52719491931779	9.10828042050952	-2.36195247939339	down			
cds1131	6.3014095509751	6.95838806351631	-0.486030477161538	nonDEG	OG0000815		
cds1132	4.59164854532678	3.74614887594064	1.20443333510628	nonDEG	OG0000267	K13573	pafC; proteasome accessory factor C
cds1133	5.76971827874562	2.93976434002361	2.92615946031611	up	OG0001474	K00799	GST; glutathione S-transferase [EC:2.5.1.18]
cds1134	8.57702523874032	5.8080811009895	3.00053794248893	up	OG0000542	K06995	uncharacterized protein
cds1135	9.96345260887249	7.23242059912497	2.94458314805248	up	OG0000070	K01758	CTH; cystathionine gamma-lyase [EC:4.4.1.1]
cds1136	7.56669597871503	5.03118489377596	2.64702032747424	up	OG0003146	K06929	uncharacterized protein
cds1137	6.72773486754271	5.91907528634598	0.986322170674032	nonDEG	OG0000006		
cds1138	4.79503712378166	2.8890966422086	0.164354296018414	nonDEG	OG0000353	K06988	fno; 8-hydroxy-5-deazaflavin:NADPH oxidoreductase [EC:1.5.1.40]
cds1139	4.28935168012394	3.86862979398721	0.608597931808238	nonDEG	OG0001996		
cds114	3.23271001297651	3.06062103315185	0.566290417044482	nonDEG	OG0004357		
cds1140	9.18216031899915	12.3199263553067	-2.96312280926484	down	OG0000899	K02871	RP-L13; large subunit ribosomal protein L13
cds1141	3.9425030117264	7.16483784206262	-3.81523384774239	down	OG0001054	K02996	RP-S9; small subunit ribosomal protein S9
cds1142	5.89394541052962	6.68727128928938	-0.62463787495587	nonDEG	OG0000104	K16568	exoZ; exopolysaccharide production protein ExoZ
cds1143	7.8257061071153	6.58417578685646	1.39403154778902	up	OG0000188	K12255	gbuA; guanidinobutyrase [EC:3.5.3.7]
cds1144	7.13729747683202	8.43625034764096	-1.12280168807691	down	OG0000712	K00145	argC; N-acetyl-gamma-glutamyl-phosphate reductase [EC:1.2.1.38]
cds1145	3.20167354484601	3.8189567156518	-0.460537395372484	nonDEG	OG0003959	K04343	strB; streptomycin 6-kinase [EC:2.7.1.72]
cds1146	6.50397041004885	7.35778312478496	-0.640088942276355	nonDEG	OG0006886	K02259	COX15; cytochrome c oxidase assembly protein subunit 15
cds1147	2.64770516896331	5.45289483505462	-3.06611022003391	down			
cds1148	5.08295894143759	6.28640295211049	-1.04258538446829	nonDEG			
cds1149	7.65711428292795	7.88336201839594	-0.0550856872506792	nonDEG	OG0000327	K01991	wza; polysaccharide biosynthesis/export protein
cds115	8.11317285874354	7.90723024905153	0.374105465886804	nonDEG	OG0001115	K06941	rlmN; 23S rRNA (adenine2503-C2)-methyltransferase [EC:2.1.1.192]
cds1150	6.42656123924857	7.40001948254534	-0.761553210910442	nonDEG	OG0000204	K03606	wcaJ; putative colanic acid biosysnthesis UDP-glucose lipid carrier transferase
cds1151	6.22932266488863	5.87545116150712	0.507968004377731	nonDEG	OG0001333	K01184	E3.2.1.15; polygalacturonase [EC:3.2.1.15]
cds1152	7.63219169346063	1.56960007793419	6.49091327821771	up	OG0003169		
cds1153	4.89180332080981	5.84735058983942	-0.800158672315302	nonDEG	OG0005314		
cds1154	7.15923183826955	6.49922436172665	0.77416832995059	nonDEG	OG0004573		
cds1155	5.186147031283	1.84600230322694	3.41428613316787	up			
cds1156	6.5498049179655	6.03181356481076	0.81489514322645	nonDEG	OG0003876		
cds1157	4.65898271536445	3.75075080911565	0.815953594956667	nonDEG	OG0006766		
cds1159	8.75476395889982	2.56333666770862	6.20378967526354	up			
cds116	7.55113889481799	8.51857410726801	-0.69572019560262	nonDEG			
cds1160	7.83609999219806	5.23374575284971	2.72965410576766	up	OG0004635		
cds1161	4.11399540956808	2.66581284277271	2.71224724243494	nonDEG	OG0000273	K10778	ada; AraC family transcriptional regulator, regulatory protein of adaptative response / methylated-DNA-[protein]-cysteine methyltransferase [EC:2.1.1.63]
cds1162	7.45628514465588	5.34985122824687	2.26650268248981	up			
cds1163	7.78491215224164	5.40582900306209	2.49334615112033	up	OG0000894	K01669	phrB; deoxyribodipyrimidine photo-lyase [EC:4.1.99.3]
cds1164	7.82100054322187	8.26635089321954	-0.286262538026559	nonDEG	OG0000134	K01697	CBS; cystathionine beta-synthase [EC:4.2.1.22]
cds1165	6.26439911351219	7.07728762229202	-0.514126753071957	nonDEG	OG0002112	K01872	AARS; alanyl-tRNA synthetase [EC:6.1.1.7]
cds1166	7.74922469241037	7.86805218487469	0.0840797051143984	nonDEG	OG0000370	K01011	TST; thiosulfate/3-mercaptopyruvate sulfurtransferase [EC:2.8.1.1 2.8.1.2]
cds1167	5.44249555300304	5.84188856465522	-0.0965976877446194	nonDEG	OG0006498		
cds1168	3.14770516896331	2.65101480298656	0.655239654986166	nonDEG	OG0005417		
cds1169	8.93283454791375	7.84934500838009	1.32635733288703	up	OG0000566	K01119	cpdB; 2',3'-cyclic-nucleotide 2'-phosphodiesterase / 3'-nucleotidase [EC:3.1.4.16 3.1.3.6]
cds117	9.77584100488037	6.81069155099217	3.13676823034082	up	OG0001301		
cds1170	6.22010102334641	6.01303255998511	0.360303688198047	nonDEG	OG0002587		
cds1171	7.45260646432452	4.35429168774615	3.27943445604789	up	OG0000253	K01118	acpD; FMN-dependent NADH-azoreductase [EC:1.7.1.17]
cds1172	3.13505211036408	2.99180407399604	-1.1428819633743	nonDEG			
cds1173	7.10963161780064	8.42310864690196	-1.14292899708314	down	OG0000242	K01754	E4.3.1.19; threonine dehydratase [EC:4.3.1.19]
cds1174	5.61701620502205	7.01571853611943	-1.12207048481937	nonDEG	OG0002490	K03498	trkH; trk system potassium uptake protein
cds1175	4.86834021151268	7.03056039904238	-1.56793745230982	nonDEG			
cds1176	6.16030784588762	6.72009823847635	-0.608405385150232	nonDEG	OG0001364		
cds1177	8.07004323612366	8.01728794847594	0.191226344784953	nonDEG	OG0000074	K03530	hupB; DNA-binding protein HU-beta
cds1178	9.15901805816068	9.73878663101782	-0.426668401456818	nonDEG	OG0000180	K00648	fabH; 3-oxoacyl-[acyl-carrier-protein] synthase III [EC:2.3.1.180]
cds1179	7.4250682529853	9.06640015465775	-1.46172886120398	down	OG0001864	K03621	plsX; phosphate acyltransferase [EC:2.3.1.274]
cds118	7.08772915958588	4.58834036777665	2.54767008801896	up	OG0001747	K01724	PCBD; 4a-hydroxytetrahydrobiopterin dehydratase [EC:4.2.1.96]
cds1180	6.35335793755492	6.0215020496058	0.925992267136957	nonDEG			
cds1181	8.31418475667676	7.47316079443038	0.994642696393875	nonDEG			
cds1182	10.3682595203737	9.76937541332469	0.743939675843187	nonDEG	OG0002038	K06186	bamE; outer membrane protein assembly factor BamE
cds1186	8.18339060177397	11.3274921504059	-3.00316736512034	down	OG0000978	K00940	ndk; nucleoside-diphosphate kinase [EC:2.7.4.6]
cds1187	6.14343248819763	6.83037068675739	-0.519468533156899	nonDEG	OG0003011	K00799	GST; glutathione S-transferase [EC:2.5.1.18]
cds1189	7.0901188505744	8.47916799211667	-1.16000570777643	down	OG0000191	K06158	ABCF3; ATP-binding cassette, subfamily F, member 3
cds119	8.32027990165766	7.16858034033099	1.40012265455911	up	OG0001882	K01975	thpR; RNA 2',3'-cyclic 3'-phosphodiesterase [EC:3.1.4.58]
cds1190	4.66117741926392	6.66521476355753	-1.58814299076031	nonDEG	OG0000201	K22278	pdgA; peptidoglycan-N-acetylglucosamine deacetylase [EC:3.5.1.104]
cds1191	7.86048051843629	9.09383217029194	-1.10489066457491	down	OG0004113	K00035	gal; D-galactose 1-dehydrogenase [EC:1.1.1.48]
cds1192	4.6423162431418	6.27707169804468	-0.381707921928598	nonDEG	OG0000638	K10218	ligK; 4-hydroxy-4-methyl-2-oxoglutarate aldolase [EC:4.1.3.17]
cds1193	5.02583613533359	4.43930287299921	1.09711013154273	nonDEG	OG0001500	K18981	udh; uronate dehydrogenase [EC:1.1.1.203]
cds1194	6.04494719368891	4.88224971606165	1.20532143150578	nonDEG	OG0002498	K13875	araC; L-arabonate dehydrase [EC:4.2.1.25]
cds1195	5.50182832032904	5.6766200020035	0.0376079615536625	nonDEG	OG0000000	K02003	ABC.CD.A; putative ABC transport system ATP-binding protein
cds1196	8.03814150919946	6.63747334512609	1.54122437165836	up	OG0000041	K17317	gtsC; glucose/mannose transport system permease protein
cds1197	1.35522391860273	4.28997303104694	-3.13896062230016	down	OG0000046	K02025	ABC.MS.P; multiple sugar transport system permease protein
cds1198	7.63967911281313	6.66823314965212	1.07317308061756	up	OG0000143	K02027	ABC.MS.S; multiple sugar transport system substrate-binding protein
cds1199	4.51034001769809	4.61771882397904	0.0302416790272932	nonDEG	OG0005418		
cds12	7.37682267820766	5.55142321193412	2.08507588725547	up	OG0000064	K09471	puuB; gamma-glutamylputrescine oxidase [EC:1.4.3.-]
cds120	6.43964087082856	3.9941105453093	2.50353011859844	up	OG0001185	K10804	tesA; acyl-CoA thioesterase I [EC:3.1.2.- 3.1.1.5]
cds1200	6.21946784570791	6.08448353247295	0.336335167720999	nonDEG	OG0001067	K03810	mviM; virulence factor
cds1201	3.64770516896331	4.23560609693748	-0.990860779332597	nonDEG	OG0000083	K00010	iolG; myo-inositol 2-dehydrogenase / D-chiro-inositol 1-dehydrogenase [EC:1.1.1.18 1.1.1.369]
cds1202	6.36921785654032	6.10185497626943	0.378532094121591	nonDEG	OG0000028	K11475	vanR; GntR family transcriptional regulator, vanillate catabolism transcriptional regulator
cds1203	3.57539572684137	4.50700016145838	-2.35296701992678	nonDEG	OG0000530	K14274	xylC; xylonolactonase [EC:3.1.1.-]
cds1204	5.98073216770811	6.1552410511698	0.115545769906359	nonDEG	OG0002014	K02339	holC; DNA polymerase III subunit chi [EC:2.7.7.7]
cds1205	6.76663360911241	7.37617876520087	-0.315716868822489	nonDEG	OG0000605	K01255	CARP; leucyl aminopeptidase [EC:3.4.11.1]
cds1206	7.85467546218969	7.96021095610794	0.0316885189895433	nonDEG	OG0001682	K07091	lptF; lipopolysaccharide export system permease protein
cds1207	6.06897173366468	8.02718725740513	-1.56295462503768	down	OG0000909	K11720	lptG; lipopolysaccharide export system permease protein
cds1208	9.49909900541254	11.1719257772978	-1.52420012711073	down	OG0001781	K04744	lptD; LPS-assembly protein
cds1209	8.67223899298264	8.61403356958409	0.250891019337635	nonDEG			
cds121	7.67849106206786	6.00312153154164	1.82044361003966	up	OG0000000	K02003	ABC.CD.A; putative ABC transport system ATP-binding protein
