	L177_Col	L177_TSB	L177_FC	DEG	OG	KO.id	KO.description
cds1079	6.28931048190298	6.2431204546125	0.638814266861386	nonDEG	OG0000031	K00626	E2.3.1.9; acetyl-CoA C-acetyltransferase [EC:2.3.1.9]
cds108	8.77594175731102	6.46230171847799	2.93637956914685	up	OG0000041	K17317	gtsC; glucose/mannose transport system permease protein
cds1080	6.85138301954024	7.85325353452267	-0.317577642717659	nonDEG	OG0001685	K14441	rimO; ribosomal protein S12 methylthiotransferase [EC:2.8.4.4]
cds1081	6.60127733906663	6.65188422867627	0.581251971217164	nonDEG	OG0000331	K05540	dusB; tRNA-dihydrouridine synthase B [EC:1.-.-.-]
cds1082	7.25680813463557	7.63057444207308	0.212476880174053	nonDEG	OG0004570		
cds1083	7.90938724399005	8.22950462728743	0.337491626156055	nonDEG	OG0000001	K00059	fabG; 3-oxoacyl-[acyl-carrier protein] reductase [EC:1.1.1.100]
cds1084	8.93684629349787	7.33648506039919	2.09884962983196	up	OG0000031	K00626	E2.3.1.9; acetyl-CoA C-acetyltransferase [EC:2.3.1.9]
cds1085	9.40068523279671	8.76399048668663	1.24456551435111	up	OG0000748	K03821	phbC; polyhydroxyalkanoate synthase subunit PhaC [EC:2.3.1.-]
cds1086	3.79830074122364	5.01936665166654	-0.601164698106654	nonDEG	OG0001189	K05810	yfiH; polyphenol oxidase [EC:1.10.3.-]
cds1087	5.41868332102974	6.40457809963052	-0.234507003560128	nonDEG	OG0000600	K06180	rluD; 23S rRNA pseudouridine1911/1915/1917 synthase [EC:5.4.99.23]
cds1088	7.448252512305	9.44435018908144	-1.33443550548261	down	OG0001427	K05807	bamD; outer membrane protein assembly factor BamD
cds1089	8.93845533954002	9.67061742488947	-0.104222799066837	nonDEG	OG0001037	K03722	dinG; ATP-dependent DNA helicase DinG [EC:3.6.4.12]
cds109	5.80466744095515	3.56295538177797	2.72788381415883	up	OG0000100	K19270	yfbT; sugar-phosphatase [EC:3.1.3.23]
cds1090	5.97389637003666	6.16914944093826	0.406131708726614	nonDEG			
cds1091	7.35006831336558	7.8309631929943	0.136008544109709	nonDEG			
cds1092	6.83091357201877	9.8583199367848	-2.36551559332759	down	OG0001120	K06959	tex; protein Tex
cds1093	7.17812611323275	8.04737749724269	-0.178733084767101	nonDEG	OG0001063	K03549	kup; KUP system potassium uptake protein
cds1094	5.6516825690188	6.31647763289802	0.222315034127534	nonDEG	OG0004444	K00769	gpt; xanthine phosphoribosyltransferase [EC:2.4.2.22]
cds1095	7.13355784205623	9.11625483662923	-1.25048186635854	down			
cds1097	5.71361886702146	5.14494017424246	1.18269157804411	nonDEG	OG0003827		
cds1098	7.07938967371829	8.24853456379232	-0.570714460001089	nonDEG			
cds1099	6.17946460575348	7.97805584551587	-1.16659293968896	down	OG0001759	K14054	mpaA; protein MpaA
cds11	4.55369211234509	6.97704903187879	-1.81438012786719	down	OG0000821	K02528	ksgA; 16S rRNA (adenine1518-N6/adenine1519-N6)-dimethyltransferase [EC:2.1.1.182]
cds110	7.80360419169541	6.28751442721244	1.98088245789873	up	OG0000000	K02003	ABC.CD.A; putative ABC transport system ATP-binding protein
cds1100	5.6948982325375	8.30085931447986	-1.98562473062213	down	OG0001562	K09861	uncharacterized protein
cds1101	5.94886606450954	6.81791257869	-0.207315245522843	nonDEG	OG0004415	K07063	uncharacterized protein
cds1102	6.46234509175506	7.24320416255908	-0.116589383792758	nonDEG	OG0000683	K14287	ybdL; methionine transaminase [EC:2.6.1.88]
cds1103	5.30666691998574	6.34512662616652	-0.276652389667167	nonDEG	OG0002403	K00799	GST; glutathione S-transferase [EC:2.5.1.18]
cds1104	6.62024956062388	5.89280085529833	1.32330535915142	up	OG0000099	K00074	paaH; 3-hydroxybutyryl-CoA dehydrogenase [EC:1.1.1.157]
cds1105	5.58682710858959	5.53976927279086	0.804390248116722	nonDEG	OG0000034	K01692	paaF; enoyl-CoA hydratase [EC:4.2.1.17]
cds1106	6.97991557766565	6.95484854484949	0.625382608097975	nonDEG	OG0000123	K02226	cobC; alpha-ribazole phosphatase [EC:3.1.3.73]
cds1107	6.37136323050053	6.98228106796596	-0.00301101825577123	nonDEG	OG0001768		
cds1108	5.45424060597392	6.47291391982977	-0.312823603365933	nonDEG	OG0002360	K00249	ACADM; acyl-CoA dehydrogenase [EC:1.3.8.7]
cds1109	3.98162310101196	4.67026474674043	0.118590575946277	nonDEG	OG0001084	K07068	uncharacterized protein
cds111	4.51048035220623	4.18170139801505	1.41292134372317	nonDEG	OG0001151	K05311	cggR; central glycolytic genes regulator
cds1110	7.18876660461011	7.30657073352469	0.485055260785183	nonDEG	OG0000564		
cds1111	4.53231533320519	4.0494325879904	1.18933796288831	nonDEG	OG0004409		
cds1112	6.04874978937638	5.40934165214732	1.19497462374284	nonDEG	OG0003096		
cds1113	7.28801507388174	6.38650833979816	1.53289745098851	up	OG0006868		
cds1114	4.62744940615927	7.66082237120954	-2.08575178250533	down	OG0000310	K01515	nudF; ADP-ribose pyrophosphatase [EC:3.6.1.13]
cds1115	5.76859824994564	7.30469119409247	-0.991222970961528	nonDEG			
cds1116	6.21322081934527	9.79598566733815	-2.87868513991956	down	OG0001375	K00343	nuoN; NADH-quinone oxidoreductase subunit N [EC:7.1.1.2]
cds1117	6.90152639621873	10.5582823192837	-3.05632839722336	down	OG0001376	K00342	nuoM; NADH-quinone oxidoreductase subunit M [EC:7.1.1.2]
cds1118	7.60878856261533	10.8751611992995	-2.67113624927712	down	OG0001260	K00341	nuoL; NADH-quinone oxidoreductase subunit L [EC:7.1.1.2]
cds1119	6.76126157276227	10.2213065674041	-2.71314331185574	down	OG0001377	K00340	nuoK; NADH-quinone oxidoreductase subunit K [EC:7.1.1.2]
cds112	6.58282357145684	5.28291249403743	1.81650743449442	up	OG0000119	K00864	glpK; glycerol kinase [EC:2.7.1.30]
cds1120	6.6479542025635	10.3864074536714	-3.09131456812727	down	OG0001378	K00339	nuoJ; NADH-quinone oxidoreductase subunit J [EC:7.1.1.2]
cds1121	5.67220631670861	8.84203978483951	-2.49772969262883	down	OG0001261	K00338	nuoI; NADH-quinone oxidoreductase subunit I [EC:7.1.1.2]
cds1122	5.93637945717468	9.12989946304524	-2.54209880099494	down	OG0001379	K00337	nuoH; NADH-quinone oxidoreductase subunit H [EC:7.1.1.2]
cds1123	7.5013482368299	10.4574347262328	-2.33764481106941	down	OG0001380	K00336	nuoG; NADH-quinone oxidoreductase subunit G [EC:7.1.1.2]
cds1124	5.5131535016516	9.23071086387726	-2.93979967320219	down	OG0001381	K00335	nuoF; NADH-quinone oxidoreductase subunit F [EC:7.1.1.2]
cds1125	5.49991073229712	9.18254748454798	-2.81774826979457	down	OG0000799	K00334	nuoE; NADH-quinone oxidoreductase subunit E [EC:7.1.1.2]
cds1126	5.31317526508525	9.04729417168686	-2.9950431852101	down	OG0001382	K13378	nuoCD; NADH-quinone oxidoreductase subunit C/D [EC:7.1.1.2]
cds1127	7.34675642314273	10.2774037451134	-2.30254299255837	down	OG0003185	K00332	nuoC; NADH-quinone oxidoreductase subunit C [EC:7.1.1.2]
cds1128	7.08543277987135	9.80340204567942	-2.07000126056437	down	OG0001383	K00331	nuoB; NADH-quinone oxidoreductase subunit B [EC:7.1.1.2]
cds1129	5.28449212374447	9.12064185833091	-2.96856670229766	down	OG0001384	K00330	nuoA; NADH-quinone oxidoreductase subunit A [EC:7.1.1.2]
cds113	8.49329974790333	7.85001020449794	1.21312421556364	up	OG0000667	K00009	mtlD; mannitol-1-phosphate 5-dehydrogenase [EC:1.1.1.17]
cds1130	5.68772051202095	8.26247991353705	-1.96089252861521	down	OG0001472	K03075	secG; preprotein translocase subunit SecG
cds1131	4.9715898987234	7.32935805457373	-1.53607040805783	down	OG0000943	K01803	TPI; triosephosphate isomerase (TIM) [EC:5.3.1.1]
cds1132	4.32439002393936	5.77468003066961	-0.751577215183619	nonDEG	OG0000060	K00344	qor; NADPH2:quinone reductase [EC:1.6.5.5]
cds1133	7.98170931391923	11.2737479152595	-2.67765848242242	down	OG0000939	K00962	pnp; polyribonucleotide nucleotidyltransferase [EC:2.7.7.8]
cds1134	5.54437320405635	9.36161107839951	-3.04223697435267	down	OG0001079	K02956	RP-S15; small subunit ribosomal protein S15
cds1135	0.971676298830481	6.15301148847911	-5.69643782047416	down			
cds1136	3.23461139747862	6.14494017424246	-2.98826466326257	down	OG0000214	K01999	livK; branched-chain amino acid transport system substrate-binding protein
cds1137	6.04839956753334	6.1693979030192	0.802513523685888	nonDEG			
cds1138	7.11643231537102	10.1991230031559	-2.48729027495069	down	OG0000279	K01673	cynT; carbonic anhydrase [EC:4.2.1.1]
cds1139	4.70653889597834	9.16766180952752	-3.77417386487223	down	OG0001537	K03321	TC.SULP; sulfate permease, SulP family
cds114	5.07477135553391	4.0162540301401	1.78271108907797	nonDEG			
cds1140	10.9370959568628	11.0122236538874	0.550189887870107	nonDEG	OG0000682	K01649	leuA; 2-isopropylmalate synthase [EC:2.3.3.13]
cds1142	4.80903368201969	5.92100253602881	-0.470688656929076	nonDEG	OG0000937	K17103	CHO1; CDP-diacylglycerol---serine O-phosphatidyltransferase [EC:2.7.8.8]
cds1143	8.16357204629939	9.10238471129917	-0.316878428336391	nonDEG	OG0004129	K01613	psd; phosphatidylserine decarboxylase [EC:4.1.1.65]
cds1144	8.67266341483477	10.559179315781	-1.2437894930254	down	OG0001210	K00053	ilvC; ketol-acid reductoisomerase [EC:1.1.1.86]
cds1145	4.4370638390939	8.2171511415839	-3.11806316064093	down	OG0001440	K01653	E2.2.1.6S; acetolactate synthase I/III small subunit [EC:2.2.1.6]
cds1146	9.14310388098758	11.3098469769164	-1.56669438792046	down	OG0000264	K01652	E2.2.1.6L; acetolactate synthase I/II/III large subunit [EC:2.2.1.6]
cds1147	7.62914798077462	8.46031564633248	-0.224058862701797	nonDEG	OG0004082	K03088	rpoE; RNA polymerase sigma-70 factor, ECF subfamily
cds1148	6.68954425307207	6.19101222148078	1.03155097870561	nonDEG			
cds1149	7.37082221817077	6.92539879328099	1.04700846443131	up	OG0005373		
cds115	7.57522910624207	3.49874035579717	4.55783189918501	up	OG0001821	K00451	HGD; homogentisate 1,2-dioxygenase [EC:1.13.11.5]
cds1150	4.43157000610313	3.75794288201836	0.439717506554324	nonDEG	OG0001327		
cds1151	4.41613034966114	2.6506335170559	1.97853501943011	nonDEG	OG0007126		
cds1152	4.24905161847169	1.19993246721995	5.19987451974317	up	OG0001746		
cds1153	5.22821663760304	3.0804690561209	2.68424375419411	up	OG0000014	K14335	pimC; alpha-1,6-mannosyltransferase [EC:2.4.1.-]
cds1154	3.37159810149273	2.863110157261	1.41673680299659	nonDEG	OG0001062	K00901	dgkA; diacylglycerol kinase (ATP) [EC:2.7.1.107]
cds1155	7.87515770829808	9.84759435583477	-1.36667690352016	down	OG0001162		
cds1156	3.05455045234055	4.79458211271104	-1.42236788792418	nonDEG	OG0000472	K06966	ppnN; pyrimidine/purine-5'-nucleotide nucleosidase [EC:3.2.2.10 3.2.2.-]
cds1157	3.4695879516194	4.94890610482522	-1.34566727251478	nonDEG	OG0000001	K00059	fabG; 3-oxoacyl-[acyl-carrier protein] reductase [EC:1.1.1.100]
cds1158	2.57364735003493	4.20389942827048	-1.35486423649865	nonDEG	OG0002525		
cds1159	3.43110791746778	5.41601733704055	-2.9589463156243	nonDEG	OG0003601	K06886	glbN; hemoglobin
cds116	4.87953505041759	5.61987526608501	-0.100747831199368	nonDEG	OG0000158	K19577	ydhP; MFS transporter, DHA1 family, inner membrane transport protein
cds1160	7.85312236015566	7.52083416728065	0.953515725726268	nonDEG	OG0001669	K02004	ABC.CD.P; putative ABC transport system permease protein
cds1161	4.70493143482606	6.61733753804839	-1.02933876496844	nonDEG	OG0004064		
cds1162	4.59228502987683	6.5248541728911	-1.31372087243688	nonDEG	OG0000165	K11741	sugE; quaternary ammonium compound-resistance protein SugE
cds1163	7.77545948585257	5.37984251811449	3.03832591065388	up	OG0000326	K00425	cydA; cytochrome bd ubiquinol oxidase subunit I [EC:7.1.1.7]
cds1164	6.82753951462974	2.70130121487092	4.76617499688716	up	OG0000404	K00426	cydB; cytochrome bd ubiquinol oxidase subunit II [EC:7.1.1.7]
cds1165	6.30952516523174	5.04282976096368	1.92089420206148	up			
cds1166	4.77660239848301	4.76193376257372	0.662820346031293	nonDEG	OG0007127		
cds1167	6.27141427340541	5.9183184452639	1.05130307037731	nonDEG	OG0001790		
cds1168	6.78270479573633	7.79535785253784	-0.349460078804772	nonDEG	OG0000002	K21023	mucR; diguanylate cyclase [EC:2.7.7.65]
cds1169	7.62655529840476	7.43026195096946	0.916291922372658	nonDEG	OG0002984		
cds117	5.20391112514654	4.56420609339834	0.591348785852913	nonDEG			
cds1170	9.23221086435916	8.15324979270441	1.75282320842119	up			
cds1171	5.56634700170492	6.66611416639167	-0.244671742111776	nonDEG	OG0000005	K03406	mcp; methyl-accepting chemotaxis protein
cds1172	5.67006308708296	6.13264998596142	0.134508757628381	nonDEG	OG0000811	K08223	fsr; MFS transporter, FSR family, fosmidomycin resistance protein
cds1173	4.40075238190951	3.42460954868502	1.32826369051455	nonDEG	OG0007189		
cds1174	4.40265693230764	4.0420904858804	0.744495018120117	nonDEG	OG0005667		
cds1175	8.6946095905107	5.18503825214836	3.92691064241585	up	OG0000184	K01895	ACSS; acetyl-CoA synthetase [EC:6.2.1.1]
cds1176	5.00799575014481	5.34978249366356	-0.524525201428768	nonDEG			
cds1178	4.28791084677015	5.13776502000238	0.561543880437842	nonDEG	OG0002324	K01243	mtnN; adenosylhomocysteine nucleosidase [EC:3.2.2.9]
cds1179	7.94350501304671	9.09520911672883	-0.547422641611416	nonDEG	OG0000231	K03657	uvrD; DNA helicase II / ATP-dependent DNA helicase PcrA [EC:3.6.4.12]
cds118	3.56912332976974	2.59257006760092	2.30716017425689	nonDEG	OG0001982	K06953	uncharacterized protein
cds1180	7.92687764019931	8.98192164675346	-0.441487662781828	nonDEG	OG0000663	K01873	VARS; valyl-tRNA synthetase [EC:6.1.1.9]
cds1181	8.17380932896649	10.1733143129662	-1.38161895417594	down	OG0000420	K00963	UGP2; UTP--glucose-1-phosphate uridylyltransferase [EC:2.7.7.9]
cds1182	5.84874738716303	5.03763080928	1.34542637491878	nonDEG	OG0000729	K04085	tusA; tRNA 2-thiouridine synthesizing protein A [EC:2.8.1.-]
cds1183	6.74118921732464	3.90226268444373	3.4529354732842	up	OG0000083	K00010	iolG; myo-inositol 2-dehydrogenase / D-chiro-inositol 1-dehydrogenase [EC:1.1.1.18 1.1.1.369]
cds1184	9.26538607600871	6.14754667572889	3.62783247551023	up	OG0000083	K00010	iolG; myo-inositol 2-dehydrogenase / D-chiro-inositol 1-dehydrogenase [EC:1.1.1.18 1.1.1.369]
cds1185	5.63300455738069	4.82804941169698	1.45622303376156	nonDEG	OG0001436		
cds1186	9.9676670292468	4.97384230070806	5.16610906812542	up	OG0006926	K02058	ABC.SS.S; simple sugar transport system substrate-binding protein
cds1187	7.25425553424171	3.19469900228152	4.67472416763697	up	OG0006853	K02057	ABC.SS.P; simple sugar transport system permease protein
cds1188	7.4252187210408	2.0835027916133	6.37013031178348	up	OG0006925	K02056	ABC.SS.A; simple sugar transport system ATP-binding protein [EC:3.6.3.17]
cds1189	8.8326333967306	3.18777842108335	5.68555241810059	up	OG0003027	K03338	iolC; 5-dehydro-2-deoxygluconokinase [EC:2.7.1.92]
cds119	7.03781729595165	3.74439555385258	3.82283874768089	up	OG0000876	K03724	lhr; ATP-dependent helicase Lhr and Lhr-like helicase [EC:3.6.4.-]
cds1190	8.47520429445811	3.46310195449167	5.43402914771572	up	OG0002707	K03336	iolD; 3D-(3,5/4)-trihydroxycyclohexane-1,2-dione acylhydrolase (decyclizing) [EC:3.7.1.22]
cds1191	8.97624550059407	5.2487721391726	4.08422818376842	up	OG0001311	K03335	iolE; inosose dehydratase [EC:4.2.1.44]
cds1192	10.482563120005	6.86301370627046	4.20037243034075	up	OG0002706	K03337	iolB; 5-deoxy-glucuronate isomerase [EC:5.3.1.30]
cds1194	4.02225759653841	2.51228768396295	2.15086389775938	nonDEG	OG0000314	K12340	tolC; outer membrane protein
cds1197	3.55694803776137	4.2549897081399	-0.121888466483463	nonDEG	OG0002603	K01998	livM; branched-chain amino acid transport system permease protein
cds1198	3.05455045234055	3.18777842108335	0.443705907100161	nonDEG	OG0003908	K01997	livH; branched-chain amino acid transport system permease protein
cds12	2.10964191121576	4.35579258952921	-1.42643394104968	nonDEG	OG0000283		
cds120	5.46788069107836	2.98396685038924	3.0128336460056	up	OG0001805	K10747	LIG1; DNA ligase 1 [EC:6.5.1.1 6.5.1.6 6.5.1.7]
cds1200	7.74371189563113	7.60703626723951	0.763960765935796	nonDEG	OG0000169	K00043	gbd; 4-hydroxybutyrate dehydrogenase [EC:1.1.1.61]
cds1201	3.8276914686191	3.19644349059433	0.188823921914797	nonDEG	OG0000406		
cds1202	6.68909763279668	7.72035751202364	-0.253152019500984	nonDEG	OG0001650	K01620	ltaE; threonine aldolase [EC:4.1.2.48]
cds1203	5.14471461842126	2.98396685038924	2.79096343244791	up			
cds1204	8.14349279272871	9.9940870516499	-1.23476982626503	down	OG0000985	K01872	AARS; alanyl-tRNA synthetase [EC:6.1.1.7]
cds1205	3.76206920197998	2.56295538177797	1.52554539410014	nonDEG			
cds1206	9.50210034434516	10.9508561444623	-0.862042290447315	nonDEG	OG0001636	K01886	QARS; glutaminyl-tRNA synthetase [EC:6.1.1.18]
cds1207	5.33884106499031	6.73250642570089	-0.665822084765912	nonDEG	OG0001365	K10001	gltI; glutamate/aspartate transport system substrate-binding protein
