	L187_Col	L187_TSB	L187_FC	DEG	OG	KO.id	KO.description
cds1037	8.3242613794215	6.69855160423678	1.93716211935739	up			
cds1038	6.85079334499454	5.88829903827176	1.42695037770383	nonDEG			
cds1039	7.33466404972054	6.77478110512524	1.07530234399935	nonDEG	OG0000096	K14645	serine protease [EC:3.4.21.-]
cds1040	7.99942616598908	7.10076702821474	1.36789659437285	nonDEG			
cds1041	6.0220765086878	7.0687548506281	-0.897809238380137	nonDEG	OG0001249	K12297	rlmL; 23S rRNA (guanine2445-N2)-methyltransferase / 23S rRNA (guanine2069-N7)-methyltransferase [EC:2.1.1.173 2.1.1.264]
cds1042	7.8095991415631	6.55202605598667	1.66160866508538	up	OG0000522		
cds1043	6.31229265110103	6.96366911615688	0.0320748967319022	nonDEG			
cds1044	3.75668513443369	5.32452794136474	-2.4139190931644	nonDEG			
cds1045	4.58702816480082	5.04668767365211	-1.39987249593971	nonDEG	OG0000391	K03827	yjaB; putative acetyltransferase [EC:2.3.1.-]
cds1046	7.17588814064198	5.67687886596126	1.30752752886072	nonDEG	OG0001734	K01489	cdd; cytidine deaminase [EC:3.5.4.5]
cds1047	4.6772852752328	4.41934903132895	-2.20457198051125	nonDEG	OG0005725		
cds1048	5.20198702506282	5.88036223439253	-0.104521358418078	nonDEG	OG0005725		
cds105	5.44764222311823	4.84113055350262	1.19518494076679	nonDEG			
cds1053	6.32831543140619	5.67359704311472	0.402956995977346	nonDEG	OG0005734		
cds1055	5.71711922073797	4.68537473415215	0.611056621755743	nonDEG	OG0001897	K07106	murQ; N-acetylmuramic acid 6-phosphate etherase [EC:4.2.1.126]
cds1056	6.75681915033841	4.09315535920725	2.82844332741674	nonDEG	OG0005731	K02809	PTS-Scr-EIIB; PTS system, sucrose-specific IIB component [EC:2.7.1.211]
cds1057	5.47679650353501	5.7464771386065	0.786437998404617	nonDEG	OG0007424	K09963	uncharacterized protein
cds1058	4.17199066552197	4.56000133573516	-1.2951792579866	nonDEG	OG0006215		
cds1059	4.42463797037739	4.54520329594901	-0.0395967108494486	nonDEG	OG0002307	K09702	uncharacterized protein
cds1061	5.8268100643682	6.04564110447526	0.212472588119914	nonDEG	OG0000406		
cds1064	5.50428389026566	3.43152432333732	2.356310153333	nonDEG	OG0003695		
cds1066	6.30929639002528	5.88169007236537	1.77491102398615	nonDEG	OG0001134	K01659	prpC; 2-methylcitrate synthase [EC:2.3.3.5]
cds1067	8.772686042092	7.63299573481135	1.55285445177533	up			
cds1068	8.53154858732021	7.2699540489192	1.94915028688431	up	OG0000114	K02013	ABC.FEV.A; iron complex transport system ATP-binding protein [EC:3.6.3.34]
cds1069	6.58702816480082	6.29915245957679	-1.16633161496158	nonDEG	OG0007425	K02015	ABC.FEV.P; iron complex transport system permease protein
cds1070	6.90714609753614	6.05446517492899	1.16284094494407	nonDEG	OG0007474	K02015	ABC.FEV.P; iron complex transport system permease protein
cds1071	13.4814933752502	12.078208308606	2.06895512332439	up	OG0000527	K02016	ABC.FEV.S; iron complex transport system substrate-binding protein
cds1072	6.34164763515485	3.90917745909602	1.27177407195857	nonDEG	OG0000002	K21023	mucR; diguanylate cyclase [EC:2.7.7.65]
cds1074	4.90895625968818	6.35184745108964	-2.32595516035488	nonDEG	OG0000018	K02035	ABC.PE.S; peptide/nickel transport system substrate-binding protein
cds1075	5.17199066552197	5.50004062706167	-1.31621845477056	nonDEG	OG0000036	K02033	ABC.PE.P; peptide/nickel transport system permease protein
cds1076	5.07861322932106	4.36730929735652	-0.666712253137385	nonDEG	OG0000037	K02034	ABC.PE.P1; peptide/nickel transport system permease protein
cds1077	5.41778319778209	6.54145643607756	-0.709620483355079	nonDEG	OG0000015	K02031	ABC.PE.A; peptide/nickel transport system ATP-binding protein
cds1078	5.42463797037739	6.44406285224645	-1.40682230653535	nonDEG	OG0000015	K02031	ABC.PE.A; peptide/nickel transport system ATP-binding protein
cds108	5.53532035839616	4.91526136061476	1.4101820390039	nonDEG			
cds1083	4.58702816480082	4.8389884637828	-1.02609196971297	nonDEG			
cds1085	5.58702816480082	3.6575482917082	0.985791078900269	nonDEG			
cds1086	5.60945116550831	5.83508143793253	0.22901073334143	nonDEG	OG0001900	K02846	solA; N-methyl-L-tryptophan oxidase [EC:1.5.3.-]
cds1087	4.5738127642028	6.09039494149452	-0.281105406869358	nonDEG	OG0000005	K03406	mcp; methyl-accepting chemotaxis protein
cds109	8.71729694809131	8.59472580304286	0.574415625476684	nonDEG	OG0002436	K03427	hsdM; type I restriction enzyme M protein [EC:2.1.1.72]
cds1092	5.07861322932106	4.24251079242936	-0.0454887515392211	nonDEG			
cds1093	4.90895625968818	4.18083349448518	-0.371395967454677	nonDEG	OG0000033	K03790	rimJ; [ribosomal protein S5]-alanine N-acetyltransferase [EC:2.3.1.267]
cds1094	5.11430888978489	7.11961472958014	-1.33747553242922	nonDEG	OG0000658	K01870	IARS; isoleucyl-tRNA synthetase [EC:6.1.1.5]
cds1095	5.21711922073797	5.18711983690229	-0.305576859119688	nonDEG	NA	NA	NA
cds1096	7.28022957871491	5.92952060356188	1.3341979817797	nonDEG	OG0000812		
cds1098	6.91002746233922	6.43277503495769	1.09110700253203	nonDEG			
cds1099	5.34778879583192	5.63050270413307	0.405227393271323	nonDEG	OG0005386		
cds110	9.08775984158992	8.79796931243815	0.734858549808808	nonDEG	OG0002436	K03427	hsdM; type I restriction enzyme M protein [EC:2.1.1.72]
cds1101	6.76880026444319	6.88987080045296	0.262475747932818	nonDEG	OG0000055	K03574	mutT; 8-oxo-dGTP diphosphatase [EC:3.6.1.55]
cds1104	5.29312076746049	4.27687529008406	0.842729869076734	nonDEG	OG0001768		
cds1106	5.50946645519383	4.51416682781852	1.05177032696728	nonDEG	OG0000239	K06867	uncharacterized protein
cds1107	6.36593805717271	5.42267706085316	1.56821632955661	nonDEG	OG0000020	K07506	AraC family transcriptional regulator
cds1108	3.75668513443369	3.85586382147279	-1.02901529078832	nonDEG			
cds111	6.97193877925842	6.69152650751414	0.667018795501736	nonDEG	OG0004186	K01154	hsdS; type I restriction enzyme, S subunit [EC:3.1.21.3]
cds1113	5.39438308685842	5.43189987848875	-0.968373196661438	nonDEG			
cds1114	5.07861322932106	4.12734527042077	-0.0282890711667969	nonDEG			
cds1116	4.86801536100664	6.28982726868973	-1.10450108293346	nonDEG	OG0000048	K03892	arsR; ArsR family transcriptional regulator, arsenate/arsenite/antimonite-responsive transcriptional repressor
cds1118	6.06028997041523	6.79865806844702	0.125724212645267	nonDEG	OG0002339		
cds1119	5.39697452530321	5.45427127710826	0.445331215874285	nonDEG	OG0001896		
cds112	8.16248581999953	8.24398309719133	0.329422239408627	nonDEG	OG0003733	K01153	hsdR; type I restriction enzyme, R subunit [EC:3.1.21.3]
cds1120	5.11430888978489	7.00273072734287	-0.959216389533261	nonDEG	OG0001214	K01297	ldcA; muramoyltetrapeptide carboxypeptidase [EC:3.4.17.13]
cds1121	4.8268100643682	6.42480894572524	-0.686914525524503	nonDEG	OG0005734		
cds1129	4.6772852752328	4.0671545218735	-1.90018105966571	nonDEG	OG0007430		
cds114	3.58702816480082	4.00567966482769	-1.13076942913232	nonDEG			
cds1142	3.46433789997783	3.25133486288309	0.229968533307568	nonDEG	OG0007255		
cds1145	6.28746788294191	3.56229679759691	1.70779276245432	nonDEG			
cds1149	7.2565369170681	6.73875505599062	1.21089234350672	nonDEG			
cds1150	10.8412346345842	9.80028048428326	1.49201324028859	up			
cds1152	5.39438308685842	4.22126892655923	0.243387334760588	nonDEG			
cds1153	4.64262972335861	6.28982726868973	-1.195446944855	nonDEG			
cds1154	6.07861322932106	4.50134211188031	0.522501214790916	nonDEG			
cds1157	8.04006066151553	9.90099124110436	-1.39939681780869	down	OG0002761	K07862	sstT; serine/threonine transporter
cds1161	4.90895625968818	4.51162909978189	-0.443044028539094	nonDEG	OG0004839		
cds1162	3.58702816480082	4.64614305326223	-1.76197295355202	nonDEG	OG0000546	K02167	betI; TetR/AcrR family transcriptional regulator, transcriptional repressor of bet genes
cds1164	5.73030785863654	5.04248766139224	1.17317949290389	nonDEG	OG0000693		
cds1165	5.30929639002528	4.59618727022854	1.01334973342914	nonDEG			
cds1166	6.23649815808974	6.61791961193323	-0.190199077691809	nonDEG			
cds117	4.11430888978489	6.30635461163992	-1.61166097260063	nonDEG			
cds1171	4.6772852752328	4.33167089605102	-2.11977622185186	nonDEG	OG0007432		
cds1172	4.6772852752328	3.93937830868966	-1.89912573457622	nonDEG			
cds1173	4.86865369172949	5.09283887459763	0.164350201322046	nonDEG			
cds1175	9.27423564446126	5.6166430028826	4.08520322264664	up	OG0000991	K05794	terC; tellurite resistance protein TerC
cds1180	4.20198702506282	5.17574457560075	-0.654567518496168	nonDEG	OG0005730		
cds1183	2.75668513443369	3.88482297169945	-2.10482907357646	nonDEG	OG0000060	K00344	qor; NADPH2:quinone reductase [EC:1.6.5.5]
cds1184	4.17199066552197	4.40580170316317	-1.00590087224397	nonDEG			
cds1186	7.07232862416527	2.90917745909602	4.21029254846158	up			
cds1188	6.10673553095153	5.30838115634549	1.27298729911058	nonDEG	OG0000050	K19591	cueR; MerR family transcriptional regulator, copper efflux regulator
cds119	4.67185664961726	4.3557208246363	0.197240966797362	nonDEG			
cds1194	5.60084714718104	4.15483265715143	2.29960050584371	nonDEG	OG0000057	K03710	GntR family transcriptional regulator
cds1197	6.81295036311774	6.83995358510633	0.412805758555189	nonDEG	OG0000002	K21023	mucR; diguanylate cyclase [EC:2.7.7.65]
cds1198	5.25681915033841	4.96284141798679	0.387033504246594	nonDEG	OG0000002	K21023	mucR; diguanylate cyclase [EC:2.7.7.65]
cds1199	6.61159325522812	5.30797653003053	1.48703501788744	nonDEG			
cds1202	5.92529535887693	3.59618727022854	2.69774488786715	nonDEG	NA	NA	NA
cds1206	6.24047943086947	3.08601569799562	3.35541691760284	up	OG0000268	K19267	qorB; NAD(P)H dehydrogenase (quinone) [EC:1.6.5.2]
cds1212	5.86801536100664	4.36038977730092	1.5890111785712	nonDEG	OG0003579		
cds1219	6.20198702506282	3.57435757636579	2.5880891189286	nonDEG			
cds1220	10.4148795196342	3.34384618805939	7.29194546491757	up	OG0004108	K18235	vgb; virginiamycin B lyase [EC:4.2.99.-]
cds1222	4.44764222311823	3.96976093804239	0.952995127187062	nonDEG			
cds1226	7.16049661136721	5.20650118435362	1.97265064943773	nonDEG	OG0000403		
cds123	5.17095055693233	4.74958976013295	0.853796129000983	nonDEG	NA	NA	NA
cds1232	6.2862659948652	3.60184496309645	2.64575947926246	nonDEG	OG0000011	K06075	slyA; MarR family transcriptional regulator, transcriptional regulator for hemolysin
cds1234	5.94278449884164	5.49633384294224	0.820217332435304	nonDEG	OG0002085	K22318	oleB; 3-alkyl-4-acyloxetan-2-one decarboxylase
cds1235	6.48381704204428	6.45952802282233	0.624804803200957	nonDEG	OG0005741		
cds1236	5.5738127642028	7.20656522905001	-0.297398457198518	nonDEG	OG0000000	K02003	ABC.CD.A; putative ABC transport system ATP-binding protein
cds1238	6.63556498260224	6.87478976941089	0.906316482685879	nonDEG	OG0000002	K21023	mucR; diguanylate cyclase [EC:2.7.7.65]
cds1239	4.90895625968818	5.77280657065544	-1.66181610168312	nonDEG			
cds1243	5.58702816480082	6.79792244689857	-2.17218368145636	nonDEG	OG0004750		
cds1244	5.10213359777652	4.63642760470906	1.26852544863732	nonDEG			
cds1245	6.44764222311823	5.19660206607797	1.69282529921372	nonDEG	OG0000011	K06075	slyA; MarR family transcriptional regulator, transcriptional regulator for hemolysin
cds1246	8.68940256981094	6.65532220160166	2.52405089188148	up	OG0000011	K06075	slyA; MarR family transcriptional regulator, transcriptional regulator for hemolysin
cds1247	8.60736687720454	7.11735048258784	1.89196971959481	up			
cds125	6.67178400377539	7.03913643983759	0.367378293464078	nonDEG	OG0000002	K21023	mucR; diguanylate cyclase [EC:2.7.7.65]
cds1253	5.64262972335861	2.28237133101358	3.58491819424898	up	OG0001179	K07118	uncharacterized protein
cds1256	5.44764222311823	4.48481476893012	1.33247653321872	nonDEG	OG0005648		
cds1258	5.46433789997783	3.49873561039387	1.36655391300216	nonDEG			
cds1259	7.64637214183303	5.35204140081882	2.73096089696783	up	OG0002709	K16704	rffC; dTDP-4-amino-4,6-dideoxy-D-galactose acyltransferase [EC:2.3.1.210]
cds126	6.99921337012017	3.64997493287484	1.82373336700444	nonDEG	OG0005744		
cds1260	6.21611675307099	3.5576948644219	1.49060920145354	nonDEG	OG0000056	K19302	bcrC; undecaprenyl-diphosphatase [EC:3.6.1.27]
cds1261	7.00274569850325	6.50983670729708	0.575631525744725	nonDEG	OG0003981	K03429	ugtP; processive 1,2-diacylglycerol beta-glucosyltransferase [EC:2.4.1.315]
cds1262	5.24047943086947	5.71418995885564	0.27012371508593	nonDEG	OG0000201	K22278	pdgA; peptidoglycan-N-acetylglucosamine deacetylase [EC:3.5.1.104]
cds1263	8.3242613794215	7.05067855420747	1.74074756346826	up	OG0000002	K21023	mucR; diguanylate cyclase [EC:2.7.7.65]
cds1264	6.29582040633905	3.82960354980256	2.57269393763899	nonDEG			
cds1265	6.06364119196988	5.19731594351343	1.2151855088003	nonDEG	OG0000055	K03574	mutT; 8-oxo-dGTP diphosphatase [EC:3.6.1.55]
cds1266	6.70984101041516	4.71585685254176	2.64936435928541	up	OG0004150		
cds1272	7.36191377973919	4.86245157307994	3.16714280372311	up			
cds1273	5.29312076746049	5.1508083797179	0.020374016697116	nonDEG			
cds1274	6.21026444814267	5.6855224528899	0.565994328942435	nonDEG	OG0002513	K01620	ltaE; threonine aldolase [EC:4.1.2.48]
cds1276	6.27485782944794	3.92666659906074	1.81999204593894	nonDEG	OG0005742	K07124	uncharacterized protein
cds128	5.17199066552197	4.25242657356071	0.0586659497290961	nonDEG	OG0000180	K00648	fabH; 3-oxoacyl-[acyl-carrier-protein] synthase III [EC:2.3.1.180]
cds1284	5.0220765086878	4.78147383982084	0.691200710542913	nonDEG	OG0000005	K03406	mcp; methyl-accepting chemotaxis protein
cds1286	7.85241526338515	5.56363077444941	2.69877918058311	up	OG0000175	K16264	czcD; cobalt-zinc-cadmium efflux system protein
cds1288	6.04930040069899	4.77965569645681	1.85231898021646	nonDEG	OG0003579		
cds1289	6.84425040941156	6.0590465344726	1.94892682180109	nonDEG	OG0000769	K00067	rfbD; dTDP-4-dehydrorhamnose reductase [EC:1.1.1.133]
cds129	4.6772852752328	4.30309427137573	-2.12350821558941	nonDEG	NA	NA	NA
cds1290	7.3817066287655	5.79379088521181	2.06603245745814	up	OG0000133	K02613	paaE; ring-1,2-phenylacetyl-CoA epoxidase subunit PaaE
cds1292	4.00699952482244	6.69669051145993	-2.69402932048479	nonDEG	OG0001053		
cds1293	6.68304055613148	5.39787590873546	1.25347071595313	nonDEG	OG0000033	K03790	rimJ; [ribosomal protein S5]-alanine N-acetyltransferase [EC:2.3.1.267]
cds1295	4.33282069706094	3.9032034897636	0.700137821933012	nonDEG			
cds1296	6.17043050263751	4.97367070223643	1.11544417155161	nonDEG	OG0001348	K10947	padR; PadR family transcriptional regulator, regulatory protein PadR
cds13	6.47110533241536	1.46256079146782	5.53421180039736	up	OG0000048	K03892	arsR; ArsR family transcriptional regulator, arsenate/arsenite/antimonite-responsive transcriptional repressor
cds130	5.50946645519383	7.0154420738171	-1.7416162235087	nonDEG	OG0000005	K03406	mcp; methyl-accepting chemotaxis protein
cds1301	6.53657107001653	6.74551252099937	0.589195877187997	nonDEG	OG0004627	K03574	mutT; 8-oxo-dGTP diphosphatase [EC:3.6.1.55]
cds1302	6.22161825474735	7.40196022860801	-0.306269561637917	nonDEG	OG0002604	K00675	nhoA; N-hydroxyarylamine O-acetyltransferase [EC:2.3.1.118]
cds1303	6.95408481490417	7.37205254521812	-0.592198009343267	nonDEG	OG0000527	K02016	ABC.FEV.S; iron complex transport system substrate-binding protein
cds1304	4.63215672001681	4.80932403180972	-0.615861054829085	nonDEG	OG0000073	K02015	ABC.FEV.P; iron complex transport system permease protein
cds1305	2.58702816480082	4.60078920340355	-2.66649078070436	nonDEG	OG0000073	K02015	ABC.FEV.P; iron complex transport system permease protein
cds1306	8.09456023894316	8.0477115954295	0.490257688093033	nonDEG	OG0000000	K02003	ABC.CD.A; putative ABC transport system ATP-binding protein
cds1307	5.55495158808068	7.09626165308224	-0.873364385428406	nonDEG	OG0005741		
cds1308	4.90895625968818	5.97419771417625	-1.97922508578191	nonDEG			
cds1309	5.3019477055544	4.921630968264	0.192864240461855	nonDEG	OG0005719		
cds1311	6.17095055693233	6.50659346898516	0.154211468157753	nonDEG			
cds1313	6.84293107155534	4.01648682405848	2.72026863889228	nonDEG	OG0004475	K01809	manA; mannose-6-phosphate isomerase [EC:5.3.1.8]
cds1316	4.17199066552197	4.77451209092735	-1.44421489694937	nonDEG	OG0002923	K02761	PTS-Cel-EIIC; PTS system, cellobiose-specific IIC component
cds1317	6.12530194742151	3.80795199565231	1.96317014490545	nonDEG	OG0000441	K05350	bglB; beta-glucosidase [EC:3.2.1.21]
cds1318	4.34164763515485	4.79401193708744	-1.31220728407271	nonDEG	OG0000057	K03710	GntR family transcriptional regulator
cds1321	5.62530194742151	5.85350016932593	-0.0946420398461662	nonDEG	OG0004750		
cds1325	5.87794925227693	2.99088162504153	3.19292403253371	nonDEG			
cds1326	5.39438308685842	3.85253579194859	0.34804930325484	nonDEG			
cds1327	5.58560201782107	4.68077280097714	0.747415976774065	nonDEG	OG0002253		
cds133	5.17199066552197	5.86459366279975	-1.71870125003233	nonDEG	OG0000218	K13643	iscR; Rrf2 family transcriptional regulator, iron-sulfur cluster assembly transcription factor
cds1331	5.17199066552197	3.38085662552231	0.584696371206913	nonDEG			
cds1333	4.92529535887693	2.69604069751485	2.08729002036615	nonDEG	OG0000685		
cds1334	5.98587883782329	4.15483265715143	3.26910173153161	nonDEG	OG0000220	K00884	NAGK; N-acetylglucosamine kinase [EC:2.7.1.59]
cds1335	5.55011839818231	6.1487412666618	0.0193707253052747	nonDEG	OG0000005	K03406	mcp; methyl-accepting chemotaxis protein
cds1336	6.34164763515485	6.07867063175945	-0.690221282405077	nonDEG	OG0000109		
cds1337	7.4943298416843	6.89138480162109	1.20660084005152	nonDEG	OG0000586	K03817	rimL; ribosomal-protein-serine acetyltransferase [EC:2.3.1.-]
cds1338	6.39438308685842	4.19578490641327	1.17114640455172	nonDEG	OG0000109		
cds1340	7.05009386380409	9.64136125081008	-2.21506325337991	down	OG0000005	K03406	mcp; methyl-accepting chemotaxis protein
cds1341	5.73030785863654	4.64949761437713	1.25526373667788	nonDEG	OG0000033	K03790	rimJ; [ribosomal protein S5]-alanine N-acetyltransferase [EC:2.3.1.267]
cds1342	6.26224777595396	3.98899943732782	0.352216006242225	nonDEG	OG0002128		
cds1346	6.81295036311774	4.26569110351372	2.89323759926666	up	OG0005092		
cds1349	6.52897940845032	3.62651182357771	3.24466759564799	nonDEG	OG0004144		
cds1351	6.17095055693233	6.9400584467644	0.129650183484969	nonDEG	OG0005722	K06896	mapP; maltose 6'-phosphate phosphatase [EC:3.1.3.90]
cds1352	8.32627537843369	7.41740790638286	1.31983832814026	nonDEG	OG0000033	K03790	rimJ; [ribosomal protein S5]-alanine N-acetyltransferase [EC:2.3.1.267]
cds1354	4.58702816480082	3.88871061087464	-0.899014418610953	nonDEG	OG0007437		
cds1355	6.39438308685842	2.90917745909602	2.10087458653481	nonDEG	OG0000016	K07729	putative transcriptional regulator
cds1356	6.0220765086878	5.09347163567177	1.37142488125035	nonDEG			
cds1358	4.99378474450462	4.78808216593959	0.344237331615494	nonDEG	OG0000518	K06998	phzF; trans-2,3-dihydro-3-hydroxyanthranilate isomerase [EC:5.3.3.17]
cds136	5.00946645519383	4.40048785520683	0.215938068954963	nonDEG	OG0007396		
cds1361	5.37794925227693	5.05880023569797	-0.618467722959711	nonDEG	OG0000025	K19736	aefR; TetR/AcrR family transcriptional regulator, regulator of autoinduction and epiphytic fitness
cds1364	6.80443866574869	6.67748468228991	0.626506161369228	nonDEG	OG0000002	K21023	mucR; diguanylate cyclase [EC:2.7.7.65]
cds1365	7.65742776314476	8.78496907525478	-0.483638665938325	nonDEG	OG0000005	K03406	mcp; methyl-accepting chemotaxis protein
cds1366	5.00699952482244	3.62651182357771	1.98700723242632	nonDEG			
cds1367	7.10673553095153	8.1367691854517	-0.704157618871775	nonDEG	OG0007377		
cds1368	9.77465290923857	8.86198661303637	1.25640699473217	nonDEG	OG0005743	K01299	E3.4.17.19; carboxypeptidase Taq [EC:3.4.17.19]
cds1369	7.46462121152663	7.44969750028811	0.303190099980616	nonDEG	OG0000152	K01126	E3.1.4.46; glycerophosphoryl diester phosphodiesterase [EC:3.1.4.46]
cds137	7.74343320683382	9.93719487797596	-1.76780024525325	down	OG0000864	K04567	KARS; lysyl-tRNA synthetase, class II [EC:6.1.1.6]
cds1370	8.7128805586188	7.45574159911404	2.17565333043712	nonDEG			
cds1371	5.42463797037739	5.52924601251005	-0.455911063834604	nonDEG			
cds1372	5.88345173151564	2.47735883125397	3.98423546704715	up			
cds1375	6.37229636775835	6.02810798459859	0.39090442598831	nonDEG	OG0000011	K06075	slyA; MarR family transcriptional regulator, transcriptional regulator for hemolysin
cds1376	5.9467010141519	4.90442297320467	0.568532213292318	nonDEG	NA	NA	NA
cds1377	5.17185664961726	4.83629736360424	0.972170380433431	nonDEG			
cds138	4.90895625968818	6.6283450892935	-2.49694725533728	nonDEG	OG0000331	K05540	dusB; tRNA-dihydrouridine synthase B [EC:1.-.-.-]
cds1380	7.48590337220151	8.14222366752133	-0.206403057981704	nonDEG	OG0007257		
cds1381	5.11430888978489	5.29650651976858	0.318886086023181	nonDEG	OG0003148	K09167	uncharacterized protein
cds1382	7.75778944746445	7.76597173003269	0.372793846090754	nonDEG	OG0002544	K08981	putative membrane protein
cds1383	8.09865301553597	7.75959333716717	0.8706948143891	nonDEG	OG0000709	K06889	uncharacterized protein
cds1384	5.66609283265574	5.54473343919745	0.543886349069585	nonDEG			
cds1385	6.55011839818231	7.6605401773545	-0.512335175102604	nonDEG			
cds1386	8.12176482746104	7.7478023638257	0.900699331548379	nonDEG			
cds1387	7.53657107001653	5.74699730993571	2.14464643310278	up			
cds1389	6.95444963929371	2.32421495837487	4.87299069389575	up	OG0001349		
cds1390	5.25681915033841	5.07981047193983	0.86679171938472	nonDEG	OG0004174		
cds1391	7.92529535887693	6.62688737872914	1.87060907221487	up	OG0001067	K03810	mviM; virulence factor
cds1392	8.49116574405337	5.48727461238532	3.41778230915768	up	OG0001904	K21688	rpfB; resuscitation-promoting factor RpfB
cds1393	9.53380636482566	7.39428653253088	2.50699484821426	up	OG0002221		
cds1394	6.6299403764141	7.52637091453297	-0.570951372140269	nonDEG	OG0001646	K07224	efeO; iron uptake system component EfeO
cds1395	8.6592459065088	8.4973902516447	0.665343016948578	nonDEG	OG0001962	K16301	efeB; deferrochelatase/peroxidase EfeB [EC:1.11.1.-]
cds1396	8.95777766881791	8.76429992613967	0.588547083531089	nonDEG	OG0002956	K07243	FTR; high-affinity iron transporter
cds1397	10.4372128186933	7.4298876297057	3.49295453998577	up	OG0002875		
cds1398	5.25681915033841	3.29317849024437	2.11893759067236	nonDEG	OG0001463		
cds14	9.56611553166928	6.69134870348457	3.24164327886654	up	OG0000085	K01533	copB; Cu2+-exporting ATPase [EC:3.6.3.4]
cds1400	8.80593467109892	6.14819135425543	3.24854931142338	up			
cds1403	6.34164763515485	3.94903799768025	1.16441349139191	nonDEG	OG0002262		
cds1404	4.6772852752328	4.64033736890309	-2.43835955833252	nonDEG	OG0000267	K13573	pafC; proteasome accessory factor C
cds1406	7.16927786534345	7.70030706557474	0.185046572067742	nonDEG			
cds1407	5.64262972335861	5.34646893583717	1.01170107819305	nonDEG	OG0000323	K05886	sdh; serine 3-dehydrogenase (NADP+) [EC:1.1.1.276]
cds1408	5.11430888978489	3.8106921645873	2.3514890088453	nonDEG	OG0000035		
cds1409	6.52647309591199	4.95582087947752	2.29260706807343	nonDEG			
cds1410	6.81610380620076	4.93937830868966	1.9957716098358	nonDEG	OG0000260		
cds1411	6.64262972335861	5.52045317023562	1.80842389166338	nonDEG	OG0000151	K03924	moxR; MoxR-like ATPase [EC:3.6.3.-]
cds1412	6.96838969785858	3.89102819775523	3.41761846965021	up			
cds1414	5.25862869221026	5.16665298868091	0.435113700677832	nonDEG	OG0000631	K02238	comEC; competence protein ComEC
cds1416	5.58702816480082	3.43152432333732	1.12852678421656	nonDEG	OG0002814		
cds1417	6.10703900940896	3.98330826620817	2.09632946580201	nonDEG			
cds1418	6.15048370871095	5.07981047193983	1.93249176619653	nonDEG	OG0000055	K03574	mutT; 8-oxo-dGTP diphosphatase [EC:3.6.1.55]
cds1419	6.39193889450647	9.40906756133332	-2.37158871641031	down	OG0000552	K02469	gyrA; DNA gyrase subunit A [EC:5.99.1.3]
cds142	4.17185664961726	6.0996914540823	-1.64001896246159	nonDEG	OG0000154	K00826	E2.6.1.42; branched-chain amino acid aminotransferase [EC:2.6.1.42]
